,origin,origin_lat,origin_long,destination,destination_lat,destination_long,date,price,url,note
147,Monterrey,25.6866142,-100.3161126,"San Jose, Costa Rica",9.9280694,-84.0907246,2017-12-18,4358.0,http://www.vuelax.com/2017/12/18/vuelo-hotel-cdmx-gdl-y-mty-a-san-jose-costa-rica-4358/,
148,Toronto,43.653226,-79.3831843,Tel Aviv,32.0852999,34.78176759999999,2017-12-18,6492.0,http://www.vuelax.com/2017/12/18/toronto-a-tel-aviv-6492/,
149,Toronto,43.653226,-79.3831843,Reikiavik,64.12652059999999,-21.8174392,2017-12-18,4107.0,http://www.vuelax.com/2017/12/18/toronto-a-reikiavik-3863-opcion-de-hostal-desde-540-pesos-la-noche/,
150,Ciudad de México,19.4326077,-99.133208,Vancouver,49.2827291,-123.1207375,2017-12-18,4636.0,http://www.vuelax.com/2017/12/18/cdmx-a-vancouver-4636-vuelos-directos/,
151,Varadero,23.179858,-81.1885293,CDMX,19.4326077,-99.133208,2017-12-18,3853.0,http://www.vuelax.com/2017/12/18/cdmx-a-la-habana-varadero-a-cdmx-3853-opcion-de-hostal-desde-229-pesos-la-noche/,
152,Ciudad de México,19.4326077,-99.133208,Guatemala,15.783471,-90.23075899999999,2017-12-18,3281.0,http://www.vuelax.com/2017/12/18/cdmx-a-guatemala-3281/,
153,Guadalajara,20.6596988,-103.3496092,Panamá,8.537981,-80.782127,2017-12-16,4181.0,http://www.vuelax.com/2017/12/16/gdl-a-panama-4181/,
154,Ciudad de México,19.4326077,-99.133208,"San Antonio, TX",29.4241219,-98.49362819999999,2017-12-16,3976.0,http://www.vuelax.com/2017/12/16/cdmx-a-san-antonio-tx-3976-opcion-de-renta-de-auto-desde-1318-pesos-por-3-dias/,
155,Canadá,56.130366,-106.346771,Alemania,51.165691,10.451526,2017-12-15,6632.0,http://www.vuelax.com/2017/12/15/canada-a-alemania-6632/,
156,Cancún,21.161908,-86.8515279,Nueva Orleans,29.95106579999999,-90.0715323,2017-12-15,3737.0,http://www.vuelax.com/2017/12/15/cun-y-cdmx-a-nueva-orleans-3737/,
157,Ciudad de México,19.4326077,-99.133208,Nueva Orleans,29.95106579999999,-90.0715323,2017-12-15,3737.0,http://www.vuelax.com/2017/12/15/cun-y-cdmx-a-nueva-orleans-3737/,
158,Ciudad de México,19.4326077,-99.133208,Japón,36.204824,138.252924,2017-12-15,11620.0,http://www.vuelax.com/2017/12/15/cdmx-a-japon-11620/,
159,Toronto,43.653226,-79.3831843,Reikiavik,64.12652059999999,-21.8174392,2017-12-14,4356.0,http://www.vuelax.com/2017/12/14/toronto-a-reikiavik-4356/,
160,Los Angeles,34.0522342,-118.2436849,"Berlín, Alemania",52.52000659999999,13.404954,2017-12-14,7261.0,http://www.vuelax.com/2017/12/14/la-a-berlin-alemania-7261-opcion-de-hostal-desde-398-pesos-la-noche/,
161,Ciudad de México,19.4326077,-99.133208,Tailandia,15.870032,100.992541,2017-12-14,11791.0,http://www.vuelax.com/2017/12/14/cdmx-a-tailandia-11791/,
162,Ciudad de México,19.4326077,-99.133208,"Milan, Italia",45.4642035,9.189982,2017-12-14,13265.0,http://www.vuelax.com/2017/12/14/cdmx-a-milan-italia-13265-opcion-de-hostal-desde-681-pesos-la-noche-con-desayuno-incluido/,
163,Vancouver,49.2827291,-123.1207375,Phuket,7.9519331,98.33808839999999,2017-12-13,8704.0,http://www.vuelax.com/2017/12/13/vancouver-a-phuket-8704/,
164,Mérida,20.9673702,-89.5925857,Honolulú,21.3069444,-157.8583333,2017-12-13,7760.0,http://www.vuelax.com/2017/12/13/merida-a-honolulu-7760/,
165,Ciudad de México,19.4326077,-99.133208,"Vancouver, Canadá",49.2827291,-123.1207375,2017-12-13,4841.0,http://www.vuelax.com/2017/12/13/cdmx-a-vancouver-canada-4841-opcion-de-hostal-desde-531-pesos-la-noche-con-desayuno/,
166,Ciudad de México,19.4326077,-99.133208,"Calgary, Canadá",51.0486151,-114.0708459,2017-12-13,5318.0,http://www.vuelax.com/2017/12/13/cdmx-a-calgary-canada-5318-opcion-de-hostal-desde-485-pesos-la-noche-con-desayuno-incluido-2/,
167,Cancún,21.161908,-86.8515279,La Habana,23.1135925,-82.3665956,2017-12-12,3055.0,http://www.vuelax.com/2017/12/12/cun-a-la-habana-3055-vuelos-directos/,
168,Ciudad de México,19.4326077,-99.133208,"Nueva Delhi, India",28.6139391,77.2090212,2017-12-12,14201.0,http://www.vuelax.com/2017/12/12/cdmx-a-nueva-delhi-india-14201-opcion-de-hostal-desde-206-pesos-la-noche-con-desayuno-incluido/,
169,Ciudad de México,19.4326077,-99.133208,Playa del Carmen,20.6295586,-87.0738851,2017-12-11,4394.0,http://www.vuelax.com/2017/12/11/vuelo-hotel-todo-incluido-cdmx-gdl-mty-leon-y-puebla-a-playa-del-carmen-4394/,
170,Guadalajara,20.6596988,-103.3496092,Playa del Carmen,20.6295586,-87.0738851,2017-12-11,4394.0,http://www.vuelax.com/2017/12/11/vuelo-hotel-todo-incluido-cdmx-gdl-mty-leon-y-puebla-a-playa-del-carmen-4394/,
171,Monterrey,25.6866142,-100.3161126,Playa del Carmen,20.6295586,-87.0738851,2017-12-11,4394.0,http://www.vuelax.com/2017/12/11/vuelo-hotel-todo-incluido-cdmx-gdl-mty-leon-y-puebla-a-playa-del-carmen-4394/,
172,Leon,42.5987263,-5.5670959,Playa del Carmen,20.6295586,-87.0738851,2017-12-11,4394.0,http://www.vuelax.com/2017/12/11/vuelo-hotel-todo-incluido-cdmx-gdl-mty-leon-y-puebla-a-playa-del-carmen-4394/,
173,Puebla,19.0414398,-98.2062727,Playa del Carmen,20.6295586,-87.0738851,2017-12-11,4394.0,http://www.vuelax.com/2017/12/11/vuelo-hotel-todo-incluido-cdmx-gdl-mty-leon-y-puebla-a-playa-del-carmen-4394/,
174,Cancún,21.161908,-86.8515279,Toronto,43.653226,-79.3831843,2017-12-11,4049.0,http://www.vuelax.com/2017/12/11/cun-a-toronto-4049-opcion-de-hostal-desde-419-pesos-la-noche/,
175,Ciudad de México,19.4326077,-99.133208,Ártico,76.2505778,-100.113952,2017-12-11,9502.0,http://www.vuelax.com/2017/12/11/cdmx-a-artico-9502-temporada-de-auroras/,
176,Ciudad de México,19.4326077,-99.133208,NYC,40.7127753,-74.0059728,2017-12-11,5126.0,http://www.vuelax.com/2017/12/11/cdmx-a-nyc-5126-vuelos-directos/,
177,Cancún,21.161908,-86.8515279,NYC,40.7127753,-74.0059728,2017-12-09,3804.0,http://www.vuelax.com/2017/12/09/cun-a-nyc-3804/,
178,Ciudad de México,19.4326077,-99.133208,Chile,-35.675147,-71.542969,2017-12-09,8432.0,http://www.vuelax.com/2017/12/09/cdmx-a-chile-8432-vuelos-directos/,
179,Hotel,37.68195619999999,-95.45192039999999,Panama,8.537981,-80.782127,2017-12-08,5393.0,http://www.vuelax.com/2017/12/08/vuelo-hotel-guadalajara-a-panama-5393/,
180,Guadalajara,20.6596988,-103.3496092,Panama,8.537981,-80.782127,2017-12-08,5393.0,http://www.vuelax.com/2017/12/08/vuelo-hotel-guadalajara-a-panama-5393/,
181,Guadalajara,20.6596988,-103.3496092,"La Paz, BCS",24.1426408,-110.3127531,2017-12-08,1256.0,http://www.vuelax.com/2017/12/08/gdl-a-la-paz-bcs-1256/,
182,Cancún,21.161908,-86.8515279,Alemania,51.165691,10.451526,2017-12-08,10932.0,http://www.vuelax.com/2017/12/08/cun-a-alemania-10932/,
183,Ciudad de México,19.4326077,-99.133208,Lima,-12.0463731,-77.042754,2017-12-08,5783.0,http://www.vuelax.com/2017/12/08/cdmx-a-lima-5783/,
184,Hotel,37.68195619999999,-95.45192039999999,Tulum,20.2114185,-87.46535019999999,2017-12-07,2997.0,http://www.vuelax.com/2017/12/07/vuelo-hotel-cdmx-gdl-mty-qro-y-leon-a-tulum-2997/,
185,Ciudad de México,19.4326077,-99.133208,Tulum,20.2114185,-87.46535019999999,2017-12-07,2997.0,http://www.vuelax.com/2017/12/07/vuelo-hotel-cdmx-gdl-mty-qro-y-leon-a-tulum-2997/,
186,Guadalajara,20.6596988,-103.3496092,Tulum,20.2114185,-87.46535019999999,2017-12-07,2997.0,http://www.vuelax.com/2017/12/07/vuelo-hotel-cdmx-gdl-mty-qro-y-leon-a-tulum-2997/,
187,Monterrey,25.6866142,-100.3161126,Tulum,20.2114185,-87.46535019999999,2017-12-07,2997.0,http://www.vuelax.com/2017/12/07/vuelo-hotel-cdmx-gdl-mty-qro-y-leon-a-tulum-2997/,
188,Querétaro,20.5887932,-100.3898881,Tulum,20.2114185,-87.46535019999999,2017-12-07,2997.0,http://www.vuelax.com/2017/12/07/vuelo-hotel-cdmx-gdl-mty-qro-y-leon-a-tulum-2997/,
189,León,42.5987263,-5.5670959,Tulum,20.2114185,-87.46535019999999,2017-12-07,2997.0,http://www.vuelax.com/2017/12/07/vuelo-hotel-cdmx-gdl-mty-qro-y-leon-a-tulum-2997/,
190,Ciudad de México,19.4326077,-99.133208,Miami,25.7616798,-80.1917902,2017-12-07,3645.0,http://www.vuelax.com/2017/12/07/cdmx-a-miami-3645/,
191,Ciudad de México,19.4326077,-99.133208,España,40.46366700000001,-3.74922,2017-12-07,12727.0,http://www.vuelax.com/2017/12/07/cdmx-a-espana-12727/,
192,Ciudad de México,19.4326077,-99.133208,Cancún,21.161908,-86.8515279,2017-12-07,1585.0,http://www.vuelax.com/2017/12/07/cdmx-a-cancun-1585-opcion-de-hostal-desde-244-pesos-la-noche-con-desayuno-incluido/,
193,Ciudad de México,19.4326077,-99.133208,"París, Francia",48.856614,2.3522219,2017-12-06,12885.0,http://www.vuelax.com/2017/12/06/desde-todo-mexico-cdmx-y-23-ciudades-mas-a-paris-francia-12885/,
194,23 ciudades más,,,"París, Francia",48.856614,2.3522219,2017-12-06,12885.0,http://www.vuelax.com/2017/12/06/desde-todo-mexico-cdmx-y-23-ciudades-mas-a-paris-francia-12885/,
195,Ciudad de México,19.4326077,-99.133208,Amsterdam,52.3702157,4.895167900000001,2017-12-06,12878.0,http://www.vuelax.com/2017/12/06/desde-todo-mexico-cdmx-y-23-ciudades-mas-a-amsterdam-12878/,
196,23 ciudades más,,,Amsterdam,52.3702157,4.895167900000001,2017-12-06,12878.0,http://www.vuelax.com/2017/12/06/desde-todo-mexico-cdmx-y-23-ciudades-mas-a-amsterdam-12878/,
197,Hotel,37.68195619999999,-95.45192039999999,"Santo Domingo, República Dominicana",18.4860575,-69.93121169999999,2017-12-06,9171.0,http://www.vuelax.com/2017/12/06/vuelo-hotel-desde-todo-mexico-cdmx-y-23-ciudades-mas-a-santo-domingo-republica-dominicana-9171/,
198,Desde todo México,47.8205805,-122.300143,"Santo Domingo, República Dominicana",18.4860575,-69.93121169999999,2017-12-06,9171.0,http://www.vuelax.com/2017/12/06/vuelo-hotel-desde-todo-mexico-cdmx-y-23-ciudades-mas-a-santo-domingo-republica-dominicana-9171/,
199,Ciudad de México,19.4326077,-99.133208,"Santo Domingo, República Dominicana",18.4860575,-69.93121169999999,2017-12-06,9171.0,http://www.vuelax.com/2017/12/06/vuelo-hotel-desde-todo-mexico-cdmx-y-23-ciudades-mas-a-santo-domingo-republica-dominicana-9171/,
200,23 ciudades más,,,"Santo Domingo, República Dominicana",18.4860575,-69.93121169999999,2017-12-06,9171.0,http://www.vuelax.com/2017/12/06/vuelo-hotel-desde-todo-mexico-cdmx-y-23-ciudades-mas-a-santo-domingo-republica-dominicana-9171/,
201,Canadá,56.130366,-106.346771,Islandia,64.963051,-19.020835,2017-12-06,6316.0,http://www.vuelax.com/2017/12/06/canada-a-islandia-6316/,
202,Ciudad de México,19.4326077,-99.133208,"Moscú, Rusia",55.755826,37.6172999,2017-12-06,12849.0,http://www.vuelax.com/2017/12/06/cdmx-y-gdl-a-moscu-rusia-12849/,
203,Guadalajara,20.6596988,-103.3496092,"Moscú, Rusia",55.755826,37.6172999,2017-12-06,12849.0,http://www.vuelax.com/2017/12/06/cdmx-y-gdl-a-moscu-rusia-12849/,
204,Ciudad de México,19.4326077,-99.133208,"Vancouver, Canadá",49.2827291,-123.1207375,2017-12-06,4813.0,http://www.vuelax.com/2017/12/06/cdmx-a-vancouver-canada-4813-opcion-de-hostal-desde-660-pesos-la-noche-con-desayuno-incluido-2/,
205,Ciudad de México,19.4326077,-99.133208,Huatulco,15.8340071,-96.31994879999999,2017-12-06,1444.0,http://www.vuelax.com/2017/12/06/cdmx-a-huatulco-1444/,
206,Ciudad de México,19.4326077,-99.133208,Chile,-35.675147,-71.542969,2017-12-06,8403.0,http://www.vuelax.com/2017/12/06/cdmx-a-chile-8403/,
207,Ciudad de México,19.4326077,-99.133208,Cancún,21.161908,-86.8515279,2017-12-05,2873.0,http://www.vuelax.com/2017/12/05/vuelo-hotel-cdmx-mty-gdl-leon-tij-y-slp-a-cancun-2873/,
208,Monterrey,25.6866142,-100.3161126,Cancún,21.161908,-86.8515279,2017-12-05,2873.0,http://www.vuelax.com/2017/12/05/vuelo-hotel-cdmx-mty-gdl-leon-tij-y-slp-a-cancun-2873/,
209,Guadalajara,20.6596988,-103.3496092,Cancún,21.161908,-86.8515279,2017-12-05,2873.0,http://www.vuelax.com/2017/12/05/vuelo-hotel-cdmx-mty-gdl-leon-tij-y-slp-a-cancun-2873/,
210,León,42.5987263,-5.5670959,Cancún,21.161908,-86.8515279,2017-12-05,2873.0,http://www.vuelax.com/2017/12/05/vuelo-hotel-cdmx-mty-gdl-leon-tij-y-slp-a-cancun-2873/,
211,Tijuana,32.5149469,-117.0382471,Cancún,21.161908,-86.8515279,2017-12-05,2873.0,http://www.vuelax.com/2017/12/05/vuelo-hotel-cdmx-mty-gdl-leon-tij-y-slp-a-cancun-2873/,
212,San Luis Potosí,22.1564699,-100.9855409,Cancún,21.161908,-86.8515279,2017-12-05,2873.0,http://www.vuelax.com/2017/12/05/vuelo-hotel-cdmx-mty-gdl-leon-tij-y-slp-a-cancun-2873/,
213,Ciudad de México,19.4326077,-99.133208,"Santo Domingo, República Dominicana",18.4860575,-69.93121169999999,2017-12-05,7444.0,http://www.vuelax.com/2017/12/05/cdmx-y-23-ciudades-mas-a-santo-domingo-republica-dominicana-7444-opcion-de-hostal-desde-279-pesos-con-desayuno-incluido/,
214,23 ciudades más,,,"Santo Domingo, República Dominicana",18.4860575,-69.93121169999999,2017-12-05,7444.0,http://www.vuelax.com/2017/12/05/cdmx-y-23-ciudades-mas-a-santo-domingo-republica-dominicana-7444-opcion-de-hostal-desde-279-pesos-con-desayuno-incluido/,
215,Tuxtla,16.7516009,-93.1029939,CDMX,19.4326077,-99.133208,2017-12-05,1772.0,http://www.vuelax.com/2017/12/05/cdmx-a-palenque-tuxtla-a-cdmx-1772/,
216,Ciudad de México,19.4326077,-99.133208,Corea,31.2343006,-84.7271519,2017-12-05,12999.0,http://www.vuelax.com/2017/12/05/cdmx-a-corea-12999/,
217,Ciudad de México,19.4326077,-99.133208,"Tokio, Japón",35.6894875,139.6917064,2017-12-04,14690.0,http://www.vuelax.com/2017/12/04/vuelo-directo-cdmx-a-tokio-japon-14690/,
218,Cancún,21.161908,-86.8515279,La Habana,23.1135925,-82.3665956,2017-12-04,2560.0,http://www.vuelax.com/2017/12/04/cun-a-la-habana-2560/,
219,Ciudad de México,19.4326077,-99.133208,"Varadero, Cuba",23.179858,-81.1885293,2017-12-04,3916.0,http://www.vuelax.com/2017/12/04/cdmx-a-varadero-cuba-3916/,
220,Ciudad de México,19.4326077,-99.133208,Los Angeles,34.0522342,-118.2436849,2017-12-04,3767.0,http://www.vuelax.com/2017/12/04/cdmx-a-los-angeles-3767/,
221,Ciudad de México,19.4326077,-99.133208,China,35.86166,104.195397,2017-12-02,12281.0,http://www.vuelax.com/2017/12/02/cdmx-a-china-12281/,
222,Cancún,21.161908,-86.8515279,"Toronto, Canadá",43.653226,-79.3831843,2017-12-01,3918.0,http://www.vuelax.com/2017/12/01/cun-a-toronto-canada-3918/,
223,Ciudad de México,19.4326077,-99.133208,Yellowknife,62.4539717,-114.3717887,2017-12-01,5623.0,http://www.vuelax.com/2017/12/01/cdmx-a-yellowknife-5623/,
224,Ciudad de México,19.4326077,-99.133208,Guatemala,15.783471,-90.23075899999999,2017-12-01,3601.0,http://www.vuelax.com/2017/12/01/cdmx-a-guatemala-3601/,
225,L,51.4427238,6.0608726,"Seúl, Corea",37.566535,126.9779692,2017-11-30,8177.0,http://www.vuelax.com/2017/11/30/l-a-a-seul-corea-8177/,
226,A,,,"Seúl, Corea",37.566535,126.9779692,2017-11-30,8177.0,http://www.vuelax.com/2017/11/30/l-a-a-seul-corea-8177/,
227,Cancún,21.161908,-86.8515279,La Habana,23.1135925,-82.3665956,2017-11-30,2985.0,http://www.vuelax.com/2017/11/30/cancun-a-la-habana-2985-opcion-de-hostal-desde-230-pesos-la-noche/,
228,Cancún,21.161908,-86.8515279,Chicago,41.8781136,-87.6297982,2017-11-30,2770.0,http://www.vuelax.com/2017/11/30/cun-a-chicago-2770/,
229,Ciudad de México,19.4326077,-99.133208,Boston,42.3600825,-71.0588801,2017-11-30,3725.0,http://www.vuelax.com/2017/11/30/cdmx-a-boston-3725/,
230,Los Angeles,34.0522342,-118.2436849,París,48.856614,2.3522219,2017-11-29,7785.0,http://www.vuelax.com/2017/11/29/la-a-paris-7785-opcion-de-hostal-desde-564-pesos-la-noche-con-desayuno-incluido/,
231,Guadalajara,20.6596988,-103.3496092,"Osaka, Japón",34.6937378,135.5021651,2017-11-29,15344.0,http://www.vuelax.com/2017/11/29/gdl-a-osaka-japon-15344-opcion-de-hostal-desde-428-pesos-la-noche/,
232,Ciudad de México,19.4326077,-99.133208,Lima,-12.0463731,-77.042754,2017-11-29,5696.0,http://www.vuelax.com/2017/11/29/cdmx-a-lima-5696/,
233,Ciudad de México,19.4326077,-99.133208,"Cusco, Perú",-13.53195,-71.96746259999999,2017-11-29,6731.0,http://www.vuelax.com/2017/11/29/cdmx-a-cusco-peru-6731-opcion-de-hostal-desde-173-pesos-la-noche-con-desayuno-incluido/,
234,Guadalajara,20.6596988,-103.3496092,Tokio,35.6894875,139.6917064,2017-11-28,14086.0,http://www.vuelax.com/2017/11/28/sin-pasar-eeuu-gdl-a-tokio-14086-opcion-de-hostal-desde-365-pesos-la-noche-con-desayuno-incluido/,
235,Vancouver,49.2827291,-123.1207375,Beijing,39.90419989999999,116.4073963,2017-11-28,7139.0,http://www.vuelax.com/2017/11/28/vancouver-a-beijing-7139/,
236,Vallarta,36.127413,-96.358814,Alaska,64.2008413,-149.4936733,2017-11-28,8238.0,http://www.vuelax.com/2017/11/28/vallarta-gdl-y-cdmx-a-alaska-8238/,
237,Guadalajara,20.6596988,-103.3496092,Alaska,64.2008413,-149.4936733,2017-11-28,8238.0,http://www.vuelax.com/2017/11/28/vallarta-gdl-y-cdmx-a-alaska-8238/,
238,Ciudad de México,19.4326077,-99.133208,Alaska,64.2008413,-149.4936733,2017-11-28,8238.0,http://www.vuelax.com/2017/11/28/vallarta-gdl-y-cdmx-a-alaska-8238/,
239,Los Angeles,34.0522342,-118.2436849,Roma,41.9027835,12.4963655,2017-11-28,7651.0,http://www.vuelax.com/2017/11/28/la-a-roma-7651-opcion-de-hostal-desde-287-pesos-la-noche-con-desayuno-incluido/,
240,Ciudad de México,19.4326077,-99.133208,"Vancouver, Canadá",49.2827291,-123.1207375,2017-11-28,4813.0,http://www.vuelax.com/2017/11/28/cdmx-a-vancouver-canada-4813-opcion-de-hostal-desde-660-pesos-la-noche-con-desayuno-incluido/,
241,Hotel,37.68195619999999,-95.45192039999999,"Phuket, Tailandia",7.9519331,98.33808839999999,2017-11-27,12531.0,http://www.vuelax.com/2017/11/27/vuelo-hotel-cdmx-a-phuket-tailandia-12531/,
242,Ciudad de México,19.4326077,-99.133208,"Phuket, Tailandia",7.9519331,98.33808839999999,2017-11-27,12531.0,http://www.vuelax.com/2017/11/27/vuelo-hotel-cdmx-a-phuket-tailandia-12531/,
243,Guadalajara,20.6596988,-103.3496092,"Bali, Indonesia",-8.4095178,115.188916,2017-11-27,12323.0,http://www.vuelax.com/2017/11/27/gdl-a-bali-indonesia-12323-opcion-de-hostal-desde-79-pesos-la-noche/,
244,Cancún,21.161908,-86.8515279,Orlando,28.5383355,-81.3792365,2017-11-27,2127.0,http://www.vuelax.com/2017/11/27/cun-a-orlando-2127/,
245,Ciudad de México,19.4326077,-99.133208,"Honolulu, Hawaii",21.3069444,-157.8583333,2017-11-27,9542.0,http://www.vuelax.com/2017/11/27/cdmx-a-honolulu-hawaii-9542/,
246,Cancún,21.161908,-86.8515279,Egipto,26.820553,30.802498,2017-11-26,14542.0,http://www.vuelax.com/2017/11/26/cun-a-egipto-14542/,
247,Ciudad de México,19.4326077,-99.133208,"Osaka, Japón",34.6937378,135.5021651,2017-11-25,16665.0,http://www.vuelax.com/2017/11/25/sin-pasar-eeuu-cdmx-a-osaka-japon-16665-opcion-de-hostal-desde-418-pesos-la-noche/,
248,Ciudad de México,19.4326077,-99.133208,Beijing,39.90419989999999,116.4073963,2017-11-25,11901.0,http://www.vuelax.com/2017/11/25/cdmx-a-beijing-12901/,
249,Guadalajara,20.6596988,-103.3496092,Tokio,35.6894875,139.6917064,2017-11-24,14677.0,http://www.vuelax.com/2017/11/24/sin-pasar-eeuu-gdl-a-tokio-14677-opcion-de-hostal-desde-365-pesos-la-noche-con-desayuno-incluido/,
250,Hotel,37.68195619999999,-95.45192039999999,"Rio, Brasil",-22.9068467,-43.1728965,2017-11-24,8779.0,http://www.vuelax.com/2017/11/24/vuelo-hotel-cdmx-a-rio-brasil-8779-disponible-en-semana-santa/,
251,Ciudad de México,19.4326077,-99.133208,"Rio, Brasil",-22.9068467,-43.1728965,2017-11-24,8779.0,http://www.vuelax.com/2017/11/24/vuelo-hotel-cdmx-a-rio-brasil-8779-disponible-en-semana-santa/,
252,Ciudad de México,19.4326077,-99.133208,Río de Janeiro,-22.9068467,-43.1728965,2017-11-24,6940.0,http://www.vuelax.com/2017/11/24/cdmx-a-rio-de-janeiro-6940/,
253,Ciudad de México,19.4326077,-99.133208,NYC,40.7127753,-74.0059728,2017-11-23,4987.0,http://www.vuelax.com/2017/11/23/cdmx-y-23-ciudades-mas-a-nyc-4987-opcion-de-hostal-desde-542-pesos-la-noche/,
254,23 ciudades más,,,NYC,40.7127753,-74.0059728,2017-11-23,4987.0,http://www.vuelax.com/2017/11/23/cdmx-y-23-ciudades-mas-a-nyc-4987-opcion-de-hostal-desde-542-pesos-la-noche/,
255,Ciudad de México,19.4326077,-99.133208,Madrid,40.4167754,-3.7037902,2017-11-23,14090.0,http://www.vuelax.com/2017/11/23/cdmx-y-23-ciudades-mas-a-madrid-14090-opcion-de-hostal-desde-372-pesos-la-noche-con-desayuno-incluido/,
256,23 ciudades más,,,Madrid,40.4167754,-3.7037902,2017-11-23,14090.0,http://www.vuelax.com/2017/11/23/cdmx-y-23-ciudades-mas-a-madrid-14090-opcion-de-hostal-desde-372-pesos-la-noche-con-desayuno-incluido/,
257,Ciudad de México,19.4326077,-99.133208,Shanghai,31.2303904,121.4737021,2017-11-23,13361.0,http://www.vuelax.com/2017/11/23/cdmx-a-shanghai-13361/,
258,Ciudad de México,19.4326077,-99.133208,"Santiago, Chile",-33.4488897,-70.6692655,2017-11-23,8458.0,http://www.vuelax.com/2017/11/23/cdmx-a-santiago-chile-9663-opcion-de-hostal-desde-251-pesos-la-noche-con-desayuno-incluido/,
259,Ciudad de México,19.4326077,-99.133208,"Calgary, Canadá",51.0486151,-114.0708459,2017-11-23,5291.0,http://www.vuelax.com/2017/11/23/cdmx-a-calgary-canada-5212-opcion-de-hostal-desde-485-pesos-la-noche-con-desayuno-incluido/,
260,Guadalajara,20.6596988,-103.3496092,Tuxtla Gutiérrez,16.7516009,-93.1029939,2017-11-22,1412.0,http://www.vuelax.com/2017/11/22/gdl-a-tuxtla-gutierrez-1412-opcion-de-hostal-desde-150-pesos-la-noche-con-desayuno-habitacion-privada-desde-280-pesos/,
261,Cancún,21.161908,-86.8515279,Egipto,26.820553,30.802498,2017-11-22,15044.0,http://www.vuelax.com/2017/11/22/cun-a-egipto-15044/,
262,Cancún,21.161908,-86.8515279,Bélgica,50.503887,4.469936,2017-11-22,8879.0,http://www.vuelax.com/2017/11/22/cun-a-belgica-8879/,
263,Ciudad de México,19.4326077,-99.133208,"Phuket, Tailandia",7.9519331,98.33808839999999,2017-11-22,11386.0,http://www.vuelax.com/2017/11/22/cdmx-a-phuket-tailandia-11386/,
264,Mérida,20.9673702,-89.5925857,Hawaii,19.8967662,-155.5827818,2017-11-21,7714.0,http://www.vuelax.com/2017/11/21/merida-a-hawaii-7714/,
265,Cancún,21.161908,-86.8515279,Madrid,40.4167754,-3.7037902,2017-11-21,9504.0,http://www.vuelax.com/2017/11/21/cun-a-madrid-9504/,
